input_1,1,0,60.8696
conv1_relu/clip_by_value,1,8.09306,64.632
conv_pw_1_relu/clip_by_value,1,24.5067,78.2341
conv_pw_2_relu/clip_by_value,1,34.3766,87.2465
conv_pw_3_relu/clip_by_value,1,45.5493,70.495
conv_pw_4_relu/clip_by_value,1,50.8656,59.203
conv_pw_5_relu/clip_by_value,1,54.5587,49.5587
conv_pw_6_relu/clip_by_value,1,54.4428,44.7539
conv_pw_7_relu/clip_by_value,1,55.8014,39.0001
conv_pw_8_relu/clip_by_value,1,56.0923,31.848
conv_pw_9_relu/clip_by_value,1,57.5357,25.9
conv_pw_10_relu/clip_by_value,1,57.7098,18.5833
conv_pw_11_relu/clip_by_value,1,58.9981,10.696
conv_pw_12_relu/clip_by_value,1,59.8715,6.72797
conv_pw_13_relu/clip_by_value,1,61.2396,0.544778
conv_pw_13_relu/clip_by_value,1,61.2934,0.535976
dense_2/Softmax:0,1,61.6108
input_1,2,0,105.892,105.882
conv1_relu/clip_by_value,2,11.1672,110.979,110.963
conv_pw_1_relu/clip_by_value,2,32.0294,132.726,132.099
conv_pw_2_relu/clip_by_value,2,44.2989,113.762,113.019
conv_pw_3_relu/clip_by_value,2,58.2194,90.4275,89.5866
conv_pw_4_relu/clip_by_value,2,65.5005,76.5781,76.7788
conv_pw_5_relu/clip_by_value,2,68.5091,63.2047,62.9418
conv_pw_6_relu/clip_by_value,2,67.1768,57.268,57.053
conv_pw_7_relu/clip_by_value,2,65.6085,48.8041,48.5428
conv_pw_8_relu/clip_by_value,2,64.7264,40.0989,39.8487
conv_pw_9_relu/clip_by_value,2,64.1217,32.0039,31.9411
conv_pw_10_relu/clip_by_value,2,62.5181,23.1166,22.9794
conv_pw_11_relu/clip_by_value,2,61.5521,13.3167,13.2176
conv_pw_12_relu/clip_by_value,2,61.8081,8.28622,8.28156
conv_pw_13_relu/clip_by_value,2,61.5884,0.693698,0.675121
conv_pw_13_relu/clip_by_value,2,61.4988,0.678037,0.665137
dense_2/Softmax:0,2,61.5343
input_1,3,0,151.767,152.068,152.101
conv1_relu/clip_by_value,3,13.9945,161.524,161.214,160.558
conv_pw_1_relu/clip_by_value,3,39.8575,167.055,169.639,167.539
conv_pw_2_relu/clip_by_value,3,55.5638,139.599,139.896,139.292
conv_pw_3_relu/clip_by_value,3,72.0468,109.197,109.076,109.581
conv_pw_4_relu/clip_by_value,3,81.2931,93.3964,93.5469,93.0486
conv_pw_5_relu/clip_by_value,3,82.1638,76.2154,75.8209,75.8555
conv_pw_6_relu/clip_by_value,3,79.5698,68.9483,68.7925,68.5174
conv_pw_7_relu/clip_by_value,3,76.7162,59.0075,59.103,58.7149
conv_pw_8_relu/clip_by_value,3,72.9047,47.8524,47.5373,47.3997
conv_pw_9_relu/clip_by_value,3,70.5161,38.0919,37.8715,37.6898
conv_pw_10_relu/clip_by_value,3,67.1989,27.1317,27.0752,26.8797
conv_pw_11_relu/clip_by_value,3,63.9961,15.7739,15.4588,15.2755
conv_pw_12_relu/clip_by_value,3,63.1752,9.36358,9.54434,9.43515
conv_pw_13_relu/clip_by_value,3,61.4694,0.684225,0.67449,0.653349
conv_pw_13_relu/clip_by_value,3,61.4258,0.675504,0.684068,0.647933
dense_2/Softmax:0,3,61.7075
input_1,4,0,186.41,185.853,186.236,185.949
conv1_relu/clip_by_value,4,16.5021,197.147,197.676,197.681,197.78
conv_pw_1_relu/clip_by_value,4,46.5817,197.777,197.066,198.451,197.542
conv_pw_2_relu/clip_by_value,4,65.1555,164.484,164.445,164.683,164.228
conv_pw_3_relu/clip_by_value,4,85.1893,128.668,128.224,128.585,128.442
conv_pw_4_relu/clip_by_value,4,97.2657,111.209,110.852,111.298,110.91
conv_pw_5_relu/clip_by_value,4,96.0948,89.6136,89.3885,89.0182,88.8626
conv_pw_6_relu/clip_by_value,4,92.1011,81.0484,80.4371,80.4565,80.4653
conv_pw_7_relu/clip_by_value,4,87.4855,69.1759,69.2628,68.7839,68.9852
conv_pw_8_relu/clip_by_value,4,81.9897,56.1027,56.0786,55.7705,55.7507
conv_pw_9_relu/clip_by_value,4,77.4722,44.4399,44.1095,43.799,43.662
conv_pw_10_relu/clip_by_value,4,71.8355,31.4449,31.3774,31.0643,30.9763
conv_pw_11_relu/clip_by_value,4,66.7483,17.8049,17.6093,17.4462,17.3109
conv_pw_12_relu/clip_by_value,4,64.6711,10.8538,10.8953,10.8309,10.7633
conv_pw_13_relu/clip_by_value,4,61.5827,0.725906,0.781618,0.779495,0.664456
conv_pw_13_relu/clip_by_value,4,61.3795,0.727945,0.741492,0.717982,0.63413
dense_2/Softmax:0,4,60.9346
